hora,metaf,aero,hora_dt
1656111600000,"METAF SBSP 242300Z  17003KT CAVOK 20/13 Q1019=
",SBSP,2022-06-24 23:00:00
1656115200000,"METAF SBGL 250000Z  18006KT CAVOK 22/19 Q1016=
",SBGL,2022-06-25 00:00:00
1656118800000,"METAF SBGL 250100Z  19004KT CAVOK 22/19 Q1018=
",SBGL,2022-06-25 01:00:00
1656122400000,"METAF SBGL 250200Z  25006KT 4000     BR    22/19 Q1019=
",SBGL,2022-06-25 02:00:00
1656126000000,"METAF SBGL 250300Z  28004KT 3000     BR    21/19 Q1016=
",SBGL,2022-06-25 03:00:00
1656129600000,"METAF SBGL 250400Z  21004KT 4000     BR    21/18 Q1017=
",SBGL,2022-06-25 04:00:00
1656133200000,"METAF SBGL 250500Z  22003KT CAVOK 21/18 Q1017=
",SBGL,2022-06-25 05:00:00
1656136800000,"METAF SBGL 250600Z  18003KT CAVOK 20/14 Q1013=
",SBGL,2022-06-25 06:00:00
1656140400000,"METAF SBGL 250700Z  11005KT CAVOK 20/15 Q1017=
",SBGL,2022-06-25 07:00:00
1656144000000,"METAF SBGL 250800Z  11003KT CAVOK 20/16 Q1018=
",SBGL,2022-06-25 08:00:00
1656147600000,"METAF SBGL 250900Z  13005KT CAVOK 20/16 Q1016=
",SBGL,2022-06-25 09:00:00
1656151200000,"METAF SBGL 251000Z 08004KT CAVOK 20/16 Q1017=
",SBGL,2022-06-25 10:00:00
1656154800000,"METAF SBGL 251100Z  19001KT CAVOK 20/16 Q1017=
",SBGL,2022-06-25 11:00:00
1656158400000,"METAF SBGL 251200Z  20003KT CAVOK 21/16 Q1017=
",SBGL,2022-06-25 12:00:00
1656162000000,"METAF SBGL 251300Z  21004KT CAVOK 23/15 Q1017=
",SBGL,2022-06-25 13:00:00
1656165600000,"METAF SBGL 251400Z  23004KT CAVOK 25/15 Q1017=
",SBGL,2022-06-25 14:00:00
1656169200000,"METAF SBGL 251500Z  22008KT CAVOK 26/15 Q1016=
",SBGL,2022-06-25 15:00:00
1656172800000,"METAF SBGL 251600Z  21011KT CAVOK 25/16 Q1017=
",SBGL,2022-06-25 16:00:00
1656176400000,"METAF SBGL 251700Z  22011KT CAVOK 24/17 Q1017=
",SBGL,2022-06-25 17:00:00
1656180000000,"METAF SBGL 251800Z  22010KT 9999       FEW027   23/18 Q1017=
",SBGL,2022-06-25 18:00:00
1656183600000,"METAF SBGL 251900Z  23008KT 9000       BKN023   23/18 Q1018=
",SBGL,2022-06-25 19:00:00
1656115200000,"METAF SBGR 250000Z  12001KT CAVOK 16/11 Q1016=
",SBGR,2022-06-25 00:00:00
1656118800000,"METAF SBGR 250100Z 07002KT CAVOK 15/11 Q1020=
",SBGR,2022-06-25 01:00:00
1656122400000,"METAF SBGR 250200Z  36005KT CAVOK 15/09 Q1020=
",SBGR,2022-06-25 02:00:00
1656126000000,"METAF SBGR 250300Z  33005KT CAVOK 15/09 Q1017=
",SBGR,2022-06-25 03:00:00
1656129600000,"METAF SBGR 250400Z  34005KT CAVOK 14/08 Q1018=
",SBGR,2022-06-25 04:00:00
1656133200000,"METAF SBGR 250500Z  33005KT CAVOK 14/07 Q1019=
",SBGR,2022-06-25 05:00:00
1656136800000,"METAF SBGR 250600Z  35005KT CAVOK 14/09 Q1015=
",SBGR,2022-06-25 06:00:00
1656140400000,"METAF SBGR 250700Z  33006KT CAVOK 14/09 Q1019=
",SBGR,2022-06-25 07:00:00
1656144000000,"METAF SBGR 250800Z  33006KT CAVOK 13/08 Q1019=
",SBGR,2022-06-25 08:00:00
1656147600000,"METAF SBGR 250900Z  33007KT CAVOK 13/08 Q1017=
",SBGR,2022-06-25 09:00:00
1656151200000,"METAF SBGR 251000Z  33006KT CAVOK 13/07 Q1019=
",SBGR,2022-06-25 10:00:00
1656154800000,"METAF SBGR 251100Z  32005KT CAVOK 16/09 Q1020=
",SBGR,2022-06-25 11:00:00
1656158400000,"METAF SBGR 251200Z  31004KT CAVOK 19/10 Q1019=
",SBGR,2022-06-25 12:00:00
1656162000000,"METAF SBGR 251300Z  28004KT CAVOK 21/10 Q1020=
",SBGR,2022-06-25 13:00:00
1656165600000,"METAF SBGR 251400Z  23005KT CAVOK 22/10 Q1020=
",SBGR,2022-06-25 14:00:00
1656169200000,"METAF SBGR 251500Z  21006KT CAVOK 22/10 Q1020=
",SBGR,2022-06-25 15:00:00
1656172800000,"METAF SBGR 251600Z  20006KT CAVOK 23/11 Q1020=
",SBGR,2022-06-25 16:00:00
1656176400000,"METAF SBGR 251700Z  18008KT 9999       FEW033   22/12 Q1018=
",SBGR,2022-06-25 17:00:00
1656180000000,"METAF SBGR 251800Z  17010KT 9999       BKN029   21/14 Q1018=
",SBGR,2022-06-25 18:00:00
1656183600000,"METAF SBGR 251900Z  17011KT 9999       OVC020   19/14 Q1019=
",SBGR,2022-06-25 19:00:00
1656115200000,"METAF SBKP 250000Z  30001KT CAVOK 20/09 Q1015=
",SBKP,2022-06-25 00:00:00
1656118800000,"METAF SBKP 250100Z 07005KT CAVOK 19/10 Q1019=
",SBKP,2022-06-25 01:00:00
1656122400000,"METAF SBKP 250200Z 06005KT CAVOK 18/09 Q1019=
",SBKP,2022-06-25 02:00:00
1656126000000,"METAF SBKP 250300Z 03005KT CAVOK 17/08 Q1017=
",SBKP,2022-06-25 03:00:00
1656129600000,"METAF SBKP 250400Z 03005KT CAVOK 17/08 Q1018=
",SBKP,2022-06-25 04:00:00
1656133200000,"METAF SBKP 250500Z 04005KT CAVOK 16/07 Q1019=
",SBKP,2022-06-25 05:00:00
1656136800000,"METAF SBKP 250600Z 01002KT CAVOK 15/11 Q1014=
",SBKP,2022-06-25 06:00:00
1656140400000,"METAF SBKP 250700Z 06002KT CAVOK 15/10 Q1019=
",SBKP,2022-06-25 07:00:00
1656144000000,"METAF SBKP 250800Z 05004KT CAVOK 15/09 Q1019=
",SBKP,2022-06-25 08:00:00
1656147600000,"METAF SBKP 250900Z 03005KT CAVOK 14/08 Q1017=
",SBKP,2022-06-25 09:00:00
1656151200000,"METAF SBKP 251000Z 04005KT CAVOK 14/07 Q1018=
",SBKP,2022-06-25 10:00:00
1656154800000,"METAF SBKP 251100Z 03003KT CAVOK 16/07 Q1020=
",SBKP,2022-06-25 11:00:00
1656158400000,"METAF SBKP 251200Z 02002KT CAVOK 18/08 Q1019=
",SBKP,2022-06-25 12:00:00
1656162000000,"METAF SBKP 251300Z  34003KT CAVOK 20/08 Q1020=
",SBKP,2022-06-25 13:00:00
1656165600000,"METAF SBKP 251400Z  30002KT CAVOK 22/08 Q1020=
",SBKP,2022-06-25 14:00:00
1656169200000,"METAF SBKP 251500Z  25003KT CAVOK 23/09 Q1019=
",SBKP,2022-06-25 15:00:00
1656172800000,"METAF SBKP 251600Z  22005KT CAVOK 25/09 Q1019=
",SBKP,2022-06-25 16:00:00
1656176400000,"METAF SBKP 251700Z  22006KT CAVOK 25/08 Q1017=
",SBKP,2022-06-25 17:00:00
1656180000000,"METAF SBKP 251800Z  21007KT CAVOK 25/09 Q1017=
",SBKP,2022-06-25 18:00:00
1656183600000,"METAF SBKP 251900Z  20008KT CAVOK 25/11 Q1017=
",SBKP,2022-06-25 19:00:00
1656115200000,"METAF SBSP 250000Z  20002KT 1000     BR BKN020   17/16 Q1017=
",SBSP,2022-06-25 00:00:00
1656118800000,"METAF SBSP 250100Z  17001KT 2000     BR BKN023   17/16 Q1019=
",SBSP,2022-06-25 01:00:00
1656122400000,"METAF SBSP 250200Z 02001KT 1000     BR FEW020   17/16 Q1019=
",SBSP,2022-06-25 02:00:00
1656126000000,"METAF SBSP 250300Z  32002KT 0700 FG     OVC017   16/16 Q1016=
",SBSP,2022-06-25 03:00:00
1656129600000,"METAF SBSP 250400Z  32002KT 1000     BR OVC016   16/15 Q1017=
",SBSP,2022-06-25 04:00:00
1656133200000,"METAF SBSP 250500Z  28002KT 0800 FG     FEW017   15/15 Q1018=
",SBSP,2022-06-25 05:00:00
1656136800000,"METAF SBSP 250600Z  34003KT 4000     BR SCT033   16/14 Q1016=
",SBSP,2022-06-25 06:00:00
1656140400000,"METAF SBSP 250700Z  32003KT 4000     BR SCT033   16/13 Q1019=
",SBSP,2022-06-25 07:00:00
1656144000000,"METAF SBSP 250800Z  30003KT 6000       FEW033   15/12 Q1019=
",SBSP,2022-06-25 08:00:00
1656147600000,"METAF SBSP 250900Z  32004KT CAVOK 15/11 Q1016=
",SBSP,2022-06-25 09:00:00
1656151200000,"METAF SBSP 251000Z  32004KT CAVOK 15/11 Q1019=
",SBSP,2022-06-25 10:00:00
1656154800000,"METAF SBSP 251100Z  30003KT CAVOK 16/11 Q1020=
",SBSP,2022-06-25 11:00:00
1656158400000,"METAF SBSP 251200Z  26002KT CAVOK 18/11 Q1019=
",SBSP,2022-06-25 12:00:00
1656162000000,"METAF SBSP 251300Z  25003KT CAVOK 20/11 Q1020=
",SBSP,2022-06-25 13:00:00
1656165600000,"METAF SBSP 251400Z  20005KT CAVOK 22/12 Q1020=
",SBSP,2022-06-25 14:00:00
1656169200000,"METAF SBSP 251500Z  18007KT 9999       SCT032   22/13 Q1020=
",SBSP,2022-06-25 15:00:00
1656172800000,"METAF SBSP 251600Z  17008KT 9999       BKN025   21/14 Q1020=
",SBSP,2022-06-25 16:00:00
1656176400000,"METAF SBSP 251700Z  18009KT 9999       BKN020   20/14 Q1019=
",SBSP,2022-06-25 17:00:00
1656180000000,"METAF SBSP 251800Z  18011KT 9000       OVC014   19/14 Q1019=
",SBSP,2022-06-25 18:00:00
1656183600000,"METAF SBSP 251900Z  18010KT 6000       OVC010   17/14 Q1020=
",SBSP,2022-06-25 19:00:00
1656223200000,"METAF SBGL 260600Z  25004KT 2000     BR OVC033   20/19 Q1017=
",SBGL,2022-06-26 06:00:00
1656226800000,"METAF SBGL 260700Z  19003KT 2000  - RABR OVC033   20/19 Q1019=
",SBGL,2022-06-26 07:00:00
1656230400000,"METAF SBGL 260800Z  15005KT 4000  - RABR OVC011   21/18 Q1020=
",SBGL,2022-06-26 08:00:00
1656234000000,"METAF SBGL 260900Z  13006KT 5000     BR OVC013   21/18 Q1019=
",SBGL,2022-06-26 09:00:00
1656237600000,"METAF SBGL 261000Z 08002KT 4000     BR OVC013   20/18 Q1019=
",SBGL,2022-06-26 10:00:00
1656241200000,"METAF SBGL 261100Z 01003KT 4000     BR OVC013   21/18 Q1021=
",SBGL,2022-06-26 11:00:00
1656244800000,"METAF SBGL 261200Z  13004KT 6000       OVC014   21/17 Q1021=
",SBGL,2022-06-26 12:00:00
1656248400000,"METAF SBGL 261300Z  13005KT 9999       OVC020   21/17 Q1023=
",SBGL,2022-06-26 13:00:00
1656252000000,"METAF SBGL 261400Z  14004KT 9999       OVC020   21/17 Q1024=
",SBGL,2022-06-26 14:00:00
1656255600000,"METAF SBGL 261500Z  14006KT 9999       BKN022   21/16 Q1021=
",SBGL,2022-06-26 15:00:00
1656259200000,"METAF SBGL 261600Z  13003KT 9999       BKN026   22/16 Q1019=
",SBGL,2022-06-26 16:00:00
1656262800000,"METAF SBGL 261700Z  16004KT 9999       BKN030   22/15 Q1019=
",SBGL,2022-06-26 17:00:00
1656266400000,"METAF SBGL 261800Z  16011KT 9999       OVC031   22/15 Q1018=
",SBGL,2022-06-26 18:00:00
1656270000000,"METAF SBGL 261900Z  15012KT 9999       BKN029   22/15 Q1021=
",SBGL,2022-06-26 19:00:00
1656273600000,"METAF SBGL 262000Z  14008KT 9999       BKN033   21/15 Q1022=
",SBGL,2022-06-26 20:00:00
1656277200000,"METAF SBGL 262100Z  12007KT 9999       BKN033   21/15 Q1020=
",SBGL,2022-06-26 21:00:00
1656280800000,"METAF SBGL 262200Z  10008KT 9999       BKN033   20/15 Q1021=
",SBGL,2022-06-26 22:00:00
1656284400000,"METAF SBGL 262300Z  10008KT 9999       OVC033   20/15 Q1022=
",SBGL,2022-06-26 23:00:00
1656223200000,"METAF SBGR 260600Z  14006KT 1000     BR OVC013   14/14 Q1019=
",SBGR,2022-06-26 06:00:00
1656226800000,"METAF SBGR 260700Z  14006KT 1000     BR OVC033   15/14 Q1020=
",SBGR,2022-06-26 07:00:00
1656230400000,"METAF SBGR 260800Z  11006KT 1000     BR OVC033   14/14 Q1020=
",SBGR,2022-06-26 08:00:00
1656234000000,"METAF SBGR 260900Z  10005KT 1000     BR OVC010   14/13 Q1017=
",SBGR,2022-06-26 09:00:00
1656237600000,"METAF SBGR 261000Z  10004KT 1000     BR OVC033   14/13 Q1020=
",SBGR,2022-06-26 10:00:00
1656241200000,"METAF SBGR 261100Z  10005KT 1000     BR OVC033   14/13 Q1022=
",SBGR,2022-06-26 11:00:00
1656244800000,"METAF SBGR 261200Z  15004KT 4000     BR OVC033   15/13 Q1021=
",SBGR,2022-06-26 12:00:00
1656248400000,"METAF SBGR 261300Z  14006KT 9000       OVC017   17/13 Q1023=
",SBGR,2022-06-26 13:00:00
1656252000000,"METAF SBGR 261400Z  12005KT 9999       OVC022   18/12 Q1023=
",SBGR,2022-06-26 14:00:00
1656255600000,"METAF SBGR 261500Z  10003KT 9999       OVC025   19/12 Q1019=
",SBGR,2022-06-26 15:00:00
1656259200000,"METAF SBGR 261600Z 09002KT 9999       OVC030   20/12 Q1019=
",SBGR,2022-06-26 16:00:00
1656262800000,"METAF SBGR 261700Z  13001KT 9999       BKN032   20/12 Q1020=
",SBGR,2022-06-26 17:00:00
1656266400000,"METAF SBGR 261800Z  17006KT 9999       OVC023   18/13 Q1018=
",SBGR,2022-06-26 18:00:00
1656270000000,"METAF SBGR 261900Z  15008KT 9999       OVC020   18/13 Q1020=
",SBGR,2022-06-26 19:00:00
1656273600000,"METAF SBGR 262000Z  13008KT 7000       OVC032   16/13 Q1020=
",SBGR,2022-06-26 20:00:00
1656277200000,"METAF SBGR 262100Z  12008KT 3000     BR OVC033   15/13 Q1018=
",SBGR,2022-06-26 21:00:00
1656280800000,"METAF SBGR 262200Z  11006KT 2000     BR OVC033   13/12 Q1020=
",SBGR,2022-06-26 22:00:00
1656284400000,"METAF SBGR 262300Z  12006KT 2000     BR OVC032   14/13 Q1022=
",SBGR,2022-06-26 23:00:00
1656223200000,"METAF SBKP 260600Z  14006KT 2000     BR OVC024   15/13 Q1017=
",SBKP,2022-06-26 06:00:00
1656226800000,"METAF SBKP 260700Z  14007KT 2000     BR OVC020   15/13 Q1019=
",SBKP,2022-06-26 07:00:00
1656230400000,"METAF SBKP 260800Z  12008KT 1000     BR OVC016   14/13 Q1020=
",SBKP,2022-06-26 08:00:00
1656234000000,"METAF SBKP 260900Z  11008KT 2000     BR OVC028   15/13 Q1017=
",SBKP,2022-06-26 09:00:00
1656237600000,"METAF SBKP 261000Z  11007KT 3000     BR OVC010   15/13 Q1019=
",SBKP,2022-06-26 10:00:00
1656241200000,"METAF SBKP 261100Z  11008KT 6000       BKN033   16/13 Q1021=
",SBKP,2022-06-26 11:00:00
1656244800000,"METAF SBKP 261200Z  16005KT 8000       OVC010   17/13 Q1019=
",SBKP,2022-06-26 12:00:00
1656248400000,"METAF SBKP 261300Z  14005KT 9999       BKN033   19/13 Q1023=
",SBKP,2022-06-26 13:00:00
1656252000000,"METAF SBKP 261400Z  12006KT 9999       BKN033   20/12 Q1023=
",SBKP,2022-06-26 14:00:00
1656255600000,"METAF SBKP 261500Z  12004KT 9999       BKN033   21/12 Q1019=
",SBKP,2022-06-26 15:00:00
1656259200000,"METAF SBKP 261600Z  10003KT 9999       SCT033   22/12 Q1019=
",SBKP,2022-06-26 16:00:00
1656262800000,"METAF SBKP 261700Z  14002KT 9999       FEW033   23/11 Q1019=
",SBKP,2022-06-26 17:00:00
1656266400000,"METAF SBKP 261800Z  21004KT CAVOK 23/11 Q1015=
",SBKP,2022-06-26 18:00:00
1656270000000,"METAF SBKP 261900Z  18006KT CAVOK 24/11 Q1019=
",SBKP,2022-06-26 19:00:00
1656273600000,"METAF SBKP 262000Z  16006KT CAVOK 23/12 Q1019=
",SBKP,2022-06-26 20:00:00
1656277200000,"METAF SBKP 262100Z  14008KT 9999       FEW033   21/12 Q1017=
",SBKP,2022-06-26 21:00:00
1656280800000,"METAF SBKP 262200Z  11011KT 9999       FEW033   18/13 Q1018=
",SBKP,2022-06-26 22:00:00
1656284400000,"METAF SBKP 262300Z  12011KT 9000       SCT033   17/13 Q1020=
",SBKP,2022-06-26 23:00:00
1656223200000,"METAF SBSP 260600Z  15006KT 2000     BR OVC033   15/14 Q1020=
",SBSP,2022-06-26 06:00:00
1656226800000,"METAF SBSP 260700Z  15007KT 2000     BR OVC033   15/14 Q1021=
",SBSP,2022-06-26 07:00:00
1656230400000,"METAF SBSP 260800Z  13007KT 2000     BR OVC033   15/14 Q1020=
",SBSP,2022-06-26 08:00:00
1656234000000,"METAF SBSP 260900Z  13005KT 1000     BR OVC033   15/14 Q1017=
",SBSP,2022-06-26 09:00:00
1656237600000,"METAF SBSP 261000Z  13005KT 1000     BR OVC016   15/14 Q1020=
",SBSP,2022-06-26 10:00:00
1656241200000,"METAF SBSP 261100Z  11004KT 2000     BR OVC033   15/14 Q1022=
",SBSP,2022-06-26 11:00:00
1656244800000,"METAF SBSP 261200Z  15004KT 4000     BR OVC033   16/13 Q1022=
",SBSP,2022-06-26 12:00:00
1656248400000,"METAF SBSP 261300Z  14007KT 6000       OVC011   16/13 Q1024=
",SBSP,2022-06-26 13:00:00
1656252000000,"METAF SBSP 261400Z  13007KT 6000       OVC011   17/13 Q1023=
",SBSP,2022-06-26 14:00:00
1656255600000,"METAF SBSP 261500Z  12004KT 7000       OVC012   17/13 Q1019=
",SBSP,2022-06-26 15:00:00
1656259200000,"METAF SBSP 261600Z  14004KT 9999       OVC016   18/13 Q1020=
",SBSP,2022-06-26 16:00:00
1656262800000,"METAF SBSP 261700Z  15005KT 9999       OVC018   19/14 Q1020=
",SBSP,2022-06-26 17:00:00
1656266400000,"METAF SBSP 261800Z  14008KT 8000       OVC013   17/13 Q1019=
",SBSP,2022-06-26 18:00:00
1656270000000,"METAF SBSP 261900Z  13009KT 7000       OVC011   16/13 Q1021=
",SBSP,2022-06-26 19:00:00
1656273600000,"METAF SBSP 262000Z  13010KT 4000     BR OVC032   15/13 Q1021=
",SBSP,2022-06-26 20:00:00
1656277200000,"METAF SBSP 262100Z  12007KT 3000     BR OVC033   15/13 Q1018=
",SBSP,2022-06-26 21:00:00
1656280800000,"METAF SBSP 262200Z  11005KT 3000     BR OVC033   15/13 Q1020=
",SBSP,2022-06-26 22:00:00
1656284400000,"METAF SBSP 262300Z  12005KT 4000     BR OVC033   15/13 Q1022=
",SBSP,2022-06-26 23:00:00
1656288000000,"METAF SBGL 270000Z  10007KT 9999       OVC033   20/15 Q1021=
",SBGL,2022-06-27 00:00:00
1656291600000,"METAF SBGL 270100Z 09006KT 9999       OVC033   19/15 Q1023=
",SBGL,2022-06-27 01:00:00
1656295200000,"METAF SBGL 270200Z 03007KT 7000       OVC033   19/15 Q1025=
",SBGL,2022-06-27 02:00:00
1656298800000,"METAF SBGL 270300Z 03007KT 7000       OVC033   19/15 Q1022=
",SBGL,2022-06-27 03:00:00
1656302400000,"METAF SBGL 270400Z 05008KT 8000       BKN033   19/15 Q1021=
",SBGL,2022-06-27 04:00:00
1656306000000,"METAF SBGL 270500Z 08006KT 8000       BKN033   19/15 Q1021=
",SBGL,2022-06-27 05:00:00
1656309600000,"METAF SBGL 270600Z 05006KT 4000     BR OVC013   17/15 Q1021=
",SBGL,2022-06-27 06:00:00
1656313200000,"METAF SBGL 270700Z 06006KT 6000       OVC023   18/14 Q1023=
",SBGL,2022-06-27 07:00:00
1656316800000,"METAF SBGL 270800Z 03006KT 8000       OVC024   18/14 Q1024=
",SBGL,2022-06-27 08:00:00
1656320400000,"METAF SBGL 270900Z 02007KT 8000       OVC023   18/14 Q1022=
",SBGL,2022-06-27 09:00:00
1656324000000,"METAF SBGL 271000Z 02006KT 9000       SCT020   18/14 Q1022=
",SBGL,2022-06-27 10:00:00
1656327600000,"METAF SBGL 271100Z 07005KT 9999       FEW023   19/14 Q1022=
",SBGL,2022-06-27 11:00:00
1656331200000,"METAF SBGL 271200Z 05004KT 8000       BKN017   18/15 Q1022=
",SBGL,2022-06-27 12:00:00
1656334800000,"METAF SBGL 271300Z 07004KT 9999       BKN022   19/14 Q1025=
",SBGL,2022-06-27 13:00:00
1656338400000,"METAF SBGL 271400Z 03003KT 9999       BKN027   20/14 Q1026=
",SBGL,2022-06-27 14:00:00
1656342000000,"METAF SBGL 271500Z 04003KT 9999       SCT031   20/13 Q1023=
",SBGL,2022-06-27 15:00:00
1656345600000,"METAF SBGL 271600Z 09002KT CAVOK 21/13 Q1022=
",SBGL,2022-06-27 16:00:00
1656349200000,"METAF SBGL 271700Z 08002KT CAVOK 21/13 Q1020=
",SBGL,2022-06-27 17:00:00
1656352800000,"METAF SBGL 271800Z  13004KT 9999       BKN033   22/13 Q1018=
",SBGL,2022-06-27 18:00:00
1656356400000,"METAF SBGL 271900Z  13011KT 9999       OVC033   22/14 Q1020=
",SBGL,2022-06-27 19:00:00
1656360000000,"METAF SBGL 272000Z  12012KT 9999       BKN033   21/14 Q1023=
",SBGL,2022-06-27 20:00:00
1656363600000,"METAF SBGL 272100Z  10011KT 9999       BKN033   21/14 Q1021=
",SBGL,2022-06-27 21:00:00
1656367200000,"METAF SBGL 272200Z  10011KT 9999       SCT033   21/14 Q1022=
",SBGL,2022-06-27 22:00:00
1656370800000,"METAF SBGL 272300Z 06011KT CAVOK 20/13 Q1021=
",SBGL,2022-06-27 23:00:00
1656288000000,"METAF SBGR 270000Z  14007KT 2000     BR OVC033   13/12 Q1021=
",SBGR,2022-06-27 00:00:00
1656291600000,"METAF SBGR 270100Z  13007KT 2000     BR OVC033   14/12 Q1022=
",SBGR,2022-06-27 01:00:00
1656295200000,"METAF SBGR 270200Z  11008KT 2000     BR OVC033   13/12 Q1022=
",SBGR,2022-06-27 02:00:00
1656298800000,"METAF SBGR 270300Z  10005KT 1000     BR OVC031   13/12 Q1018=
",SBGR,2022-06-27 03:00:00
1656302400000,"METAF SBGR 270400Z 07006KT 1000     BR OVC031   13/12 Q1019=
",SBGR,2022-06-27 04:00:00
1656306000000,"METAF SBGR 270500Z 08006KT 1000     BR OVC033   13/12 Q1020=
",SBGR,2022-06-27 05:00:00
1656309600000,"METAF SBGR 270600Z  10006KT 2000     BR OVC033   13/11 Q1019=
",SBGR,2022-06-27 06:00:00
1656313200000,"METAF SBGR 270700Z  10007KT 1000     BR OVC033   13/11 Q1021=
",SBGR,2022-06-27 07:00:00
1656316800000,"METAF SBGR 270800Z 09006KT 1000     BR OVC033   13/11 Q1022=
",SBGR,2022-06-27 08:00:00
1656320400000,"METAF SBGR 270900Z 06006KT 1000     BR OVC033   12/11 Q1018=
",SBGR,2022-06-27 09:00:00
1656324000000,"METAF SBGR 271000Z 05008KT 2000     BR OVC033   12/11 Q1020=
",SBGR,2022-06-27 10:00:00
1656327600000,"METAF SBGR 271100Z 05006KT 2000     BR OVC030   13/11 Q1021=
",SBGR,2022-06-27 11:00:00
1656331200000,"METAF SBGR 271200Z 08006KT 5000     BR OVC033   14/11 Q1021=
",SBGR,2022-06-27 12:00:00
1656334800000,"METAF SBGR 271300Z 08006KT 9999       BKN033   16/12 Q1023=
",SBGR,2022-06-27 13:00:00
1656338400000,"METAF SBGR 271400Z 05004KT 9999       OVC033   18/12 Q1023=
",SBGR,2022-06-27 14:00:00
1656342000000,"METAF SBGR 271500Z  35003KT 9999       OVC028   19/12 Q1019=
",SBGR,2022-06-27 15:00:00
1656345600000,"METAF SBGR 271600Z  33006KT 9999       BKN033   21/12 Q1020=
",SBGR,2022-06-27 16:00:00
1656349200000,"METAF SBGR 271700Z  32008KT 9999       SCT033   22/12 Q1019=
",SBGR,2022-06-27 17:00:00
1656352800000,"METAF SBGR 271800Z  32003KT 9999       SCT033   21/12 Q1017=
",SBGR,2022-06-27 18:00:00
1656356400000,"METAF SBGR 271900Z  29003KT 9999       FEW033   21/12 Q1019=
",SBGR,2022-06-27 19:00:00
1656360000000,"METAF SBGR 272000Z  29003KT 9999       FEW033   21/12 Q1019=
",SBGR,2022-06-27 20:00:00
1656363600000,"METAF SBGR 272100Z  15002KT 9999       FEW031   16/11 Q1017=
",SBGR,2022-06-27 21:00:00
1656367200000,"METAF SBGR 272200Z 07006KT 6000       FEW033   15/12 Q1019=
",SBGR,2022-06-27 22:00:00
1656370800000,"METAF SBGR 272300Z 06006KT 2000     BR BKN033   14/13 Q1020=
",SBGR,2022-06-27 23:00:00
1656288000000,"METAF SBKP 270000Z  13009KT 7000       SCT033   16/12 Q1018=
",SBKP,2022-06-27 00:00:00
1656291600000,"METAF SBKP 270100Z  13011KT 5000     BR BKN033   15/12 Q1021=
",SBKP,2022-06-27 01:00:00
1656295200000,"METAF SBKP 270200Z  12012KT 5000     BR BKN033   15/12 Q1021=
",SBKP,2022-06-27 02:00:00
1656298800000,"METAF SBKP 270300Z  11011KT 4000     BR BKN033   15/12 Q1018=
",SBKP,2022-06-27 03:00:00
1656302400000,"METAF SBKP 270400Z  10010KT 4000     BR BKN033   14/12 Q1019=
",SBKP,2022-06-27 04:00:00
1656306000000,"METAF SBKP 270500Z  10007KT 3000     BR BKN031   14/12 Q1019=
",SBKP,2022-06-27 05:00:00
1656309600000,"METAF SBKP 270600Z  12007KT 4000     BR BKN033   14/12 Q1018=
",SBKP,2022-06-27 06:00:00
1656313200000,"METAF SBKP 270700Z  10007KT 4000     BR BKN033   14/12 Q1021=
",SBKP,2022-06-27 07:00:00
1656316800000,"METAF SBKP 270800Z  10008KT 3000     BR BKN033   13/12 Q1021=
",SBKP,2022-06-27 08:00:00
1656320400000,"METAF SBKP 270900Z  10007KT 1000     BR OVC033   13/12 Q1018=
",SBKP,2022-06-27 09:00:00
1656324000000,"METAF SBKP 271000Z 09007KT 1000     BR OVC033   13/12 Q1019=
",SBKP,2022-06-27 10:00:00
1656327600000,"METAF SBKP 271100Z 07005KT 4000     BR BKN033   14/12 Q1020=
",SBKP,2022-06-27 11:00:00
1656331200000,"METAF SBKP 271200Z 09003KT 9999       BKN033   16/12 Q1020=
",SBKP,2022-06-27 12:00:00
1656334800000,"METAF SBKP 271300Z 05004KT 9999       BKN033   18/11 Q1023=
",SBKP,2022-06-27 13:00:00
1656338400000,"METAF SBKP 271400Z 01005KT 9999       SCT033   20/12 Q1023=
",SBKP,2022-06-27 14:00:00
1656342000000,"METAF SBKP 271500Z  34005KT 9999       SCT033   21/12 Q1019=
",SBKP,2022-06-27 15:00:00
1656345600000,"METAF SBKP 271600Z  34006KT 9999       FEW033   22/12 Q1020=
",SBKP,2022-06-27 16:00:00
1656349200000,"METAF SBKP 271700Z  34007KT CAVOK 23/11 Q1019=
",SBKP,2022-06-27 17:00:00
1656352800000,"METAF SBKP 271800Z  31005KT 9999       FEW033   23/11 Q1016=
",SBKP,2022-06-27 18:00:00
1656356400000,"METAF SBKP 271900Z  29004KT CAVOK 24/11 Q1019=
",SBKP,2022-06-27 19:00:00
1656360000000,"METAF SBKP 272000Z  29003KT CAVOK 23/11 Q1019=
",SBKP,2022-06-27 20:00:00
1656363600000,"METAF SBKP 272100Z  24002KT CAVOK 22/11 Q1016=
",SBKP,2022-06-27 21:00:00
1656367200000,"METAF SBKP 272200Z  13003KT CAVOK 21/12 Q1018=
",SBKP,2022-06-27 22:00:00
1656370800000,"METAF SBKP 272300Z  11004KT CAVOK 20/12 Q1019=
",SBKP,2022-06-27 23:00:00
1656288000000,"METAF SBSP 270000Z  14007KT 2000     BR OVC033   14/13 Q1022=
",SBSP,2022-06-27 00:00:00
